Time	Channel A	Channel B
(ms)	(V)	(V)

-41.17709000	0.48506120	0.48030030
-41.16429000	0.49400310	0.48930330
-41.15149000	0.50294510	0.49827570
-41.13869000	0.51185640	0.50724820
-41.12589000	0.52079840	0.51622060
-41.11309000	0.52970980	0.52522360
-41.10029000	0.53865170	0.53419600
-41.08749000	0.53865170	0.54316840
-41.07469000	0.54759360	0.54316840
-41.06189000	0.54759360	0.54316840
-41.04909000	0.55650500	0.55214090
-41.03629000	0.55650500	0.55214090
-41.02349000	0.55650500	0.55214090
-41.01069000	0.56544700	0.56114380
-40.99789000	0.55650500	0.55214090
-40.98509000	0.55650500	0.56114380
-40.97229000	0.55650500	0.56114380
-40.95949000	0.54759360	0.55214090
-40.94669000	0.54759360	0.55214090
-40.93389000	0.54759360	0.54316840
-40.92109000	0.53865170	0.54316840
-40.90829000	0.53865170	0.53419600
-40.89549000	0.52970980	0.52522360
-40.88269000	0.52079840	0.52522360
-40.86989000	0.51185640	0.50724820
-40.85709000	0.51185640	0.50724820
-40.84429000	0.49400310	0.49827570
-40.83149000	0.48506120	0.48930330
-40.81869000	0.47614980	0.47132790
-40.80589000	0.46720780	0.46235540
-40.79309000	0.44935450	0.45338300
-40.78029000	0.44041260	0.43540760
-40.76749000	0.43150120	0.42643510
-40.75469000	0.41361740	0.41746270
-40.74189000	0.40470590	0.39948730
-40.72909000	0.38682210	0.38154240
-40.71629000	0.36896880	0.37253940
-40.70349000	0.35111550	0.35459460
-40.69069000	0.34217350	0.33661920
-40.67789000	0.32432020	0.32764670
-40.66509000	0.30646690	0.30970180
-40.65229000	0.28861360	0.29172640
-40.63949000	0.27967160	0.27378150
-40.62669000	0.26181830	0.25580610
-40.61389000	0.24393450	0.23786130
-40.60109000	0.22608110	0.21988590
-40.58829000	0.20822780	0.20194100
-40.57549000	0.18143250	0.18396560
-40.56269000	0.16357920	0.16602070
-40.54989000	0.14572590	0.14804530
-40.53709000	0.12784200	0.13010040
-40.52429000	0.10998870	0.11212500
-40.51149000	0.09213538	0.09418012
-40.49869000	0.07428205	0.06723227
-40.48589000	0.05642872	0.04925688
-40.47309000	0.02963347	0.03131199
-40.46029000	0.01178014	0.01336711
-40.44749000	-0.00607318	-0.00457778
-40.43469000	-0.03286843	-0.03152562
-40.42189000	-0.05072176	-0.04950102
-40.40909000	-0.06860561	-0.06744590
-40.39629000	-0.08645894	-0.08542131
-40.38349000	-0.10431230	-0.10336620
-40.37069000	-0.13110750	-0.13031400
-40.35789000	-0.14004940	-0.14825890
-40.34509000	-0.16681420	-0.16623430
-40.33229000	-0.18469800	-0.18417920
-40.31949000	-0.21149330	-0.20215460
-40.30669000	-0.22934660	-0.22009950
-40.29389000	-0.24719990	-0.23807490
-40.28109000	-0.26505320	-0.25601980
-40.26829000	-0.28293710	-0.28296760
-40.25549000	-0.30079040	-0.30094300
-40.24269000	-0.31864370	-0.31888790
-40.22989000	-0.33649710	-0.33686330
-40.21709000	-0.35438090	-0.35480820
-40.20429000	-0.37223430	-0.37278360
-40.19149000	-0.39008760	-0.39072850
-40.17869000	-0.39902950	-0.40870390
-40.16589000	-0.42582480	-0.42664880
-40.15309000	-0.44367810	-0.44462420
-40.14029000	-0.45258950	-0.45359660
-40.12749000	-0.47047330	-0.47154150
-40.11469000	-0.48832670	-0.48951690
-40.10189000	-0.49726860	-0.49848930
-40.08909000	-0.51512190	-0.51646470
-40.07629000	-0.52403330	-0.52543720
-40.06349000	-0.54191710	-0.54338200
-40.05069000	-0.55082860	-0.55238500
-40.03789000	-0.55977050	-0.56135740
-40.02509000	-0.56871240	-0.57032990
-40.01229000	-0.58656570	-0.57930240
-39.99949000	-0.58656570	-0.58830530
-39.98669000	-0.60441910	-0.59727780
-39.97389000	-0.60441910	-0.60625020
-39.96109000	-0.61336100	-0.61522260
-39.94829000	-0.62227240	-0.62422560
-39.93549000	-0.62227240	-0.62422560
-39.92269000	-0.63121430	-0.63319800
-39.90989000	-0.64015630	-0.64217050
-39.89709000	-0.64015630	-0.64217050
-39.88429000	-0.64015630	-0.64217050
-39.87149000	-0.64015630	-0.64217050
-39.85869000	-0.64906760	-0.64217050
-39.84589000	-0.64906760	-0.64217050
-39.83309000	-0.64015630	-0.64217050
-39.82029000	-0.64015630	-0.64217050
-39.80749000	-0.64015630	-0.64217050
-39.79469000	-0.64015630	-0.63319800
-39.78189000	-0.64015630	-0.63319800
-39.76909000	-0.63121430	-0.63319800
-39.75629000	-0.62227240	-0.62422560
-39.74349000	-0.62227240	-0.62422560
-39.73069000	-0.61336100	-0.61522260
-39.71789000	-0.61336100	-0.60625020
-39.70509000	-0.60441910	-0.59727780
-39.69229000	-0.59547720	-0.58830530
-39.67949000	-0.58656570	-0.57930240
-39.66669000	-0.56871240	-0.57032990
-39.65389000	-0.55977050	-0.56135740
-39.64109000	-0.55082860	-0.55238500
-39.62829000	-0.53297530	-0.54338200
-39.61549000	-0.52403330	-0.52543720
-39.60269000	-0.51512190	-0.51646470
-39.58989000	-0.49726860	-0.49848930
-39.57709000	-0.48832670	-0.48951690
-39.56429000	-0.47047330	-0.47154150
-39.55149000	-0.45258950	-0.44462420
-39.53869000	-0.44367810	-0.43562120
-39.52589000	-0.42582480	-0.42664880
-39.51309000	-0.39902950	-0.40870390
-39.50029000	-0.39008760	-0.39072850
-39.48749000	-0.37223430	-0.37278360
-39.47469000	-0.35438090	-0.35480820
-39.46189000	-0.33649710	-0.33686330
-39.44909000	-0.31864370	-0.31888790
-39.43629000	-0.30079040	-0.30094300
-39.42349000	-0.28293710	-0.28296760
-39.41069000	-0.26505320	-0.26502270
-39.39789000	-0.24719990	-0.24704730
-39.38509000	-0.22934660	-0.22910240
-39.37229000	-0.21149330	-0.21112700
-39.35949000	-0.19360940	-0.19318220
-39.34669000	-0.16681420	-0.17520680
-39.33389000	-0.14896080	-0.15726190
-39.32109000	-0.14004940	-0.13031400
-39.30829000	-0.11325420	-0.11233860
-39.29549000	-0.08645894	-0.09439375
-39.28269000	-0.06860561	-0.07641835
-39.26989000	-0.05072176	-0.04950102
-39.25709000	-0.03286843	-0.03152562
-39.24429000	-0.01501511	-0.01358074
-39.23149000	0.00283822	0.00439467
-39.21869000	0.02963347	0.02233955
-39.20589000	0.04751732	0.04028443
-39.19309000	0.06537065	0.05825983
-39.18029000	0.08319346	0.08517716
-39.16749000	0.10998870	0.10315260
-39.15469000	0.12784200	0.13010040
-39.14189000	0.14572590	0.14804530
-39.12909000	0.16357920	0.16602070
-39.11629000	0.18143250	0.18396560
-39.10349000	0.19928590	0.20194100
-39.09069000	0.21716970	0.21988590
-39.07789000	0.24393450	0.23786130
-39.06509000	0.26181830	0.25580610
-39.05229000	0.27967160	0.27378150
-39.03949000	0.29752500	0.29172640
-39.02669000	0.30646690	0.30970180
-39.01389000	0.33326210	0.32764670
-39.00109000	0.34217350	0.34562210
-38.98829000	0.36005740	0.36356700
-38.97549000	0.37791070	0.37253940
-38.96269000	0.39576400	0.39051490
-38.94989000	0.40470590	0.39948730
-38.93709000	0.42255930	0.41746270
-38.92429000	0.43150120	0.43540760
-38.91149000	0.44935450	0.44438000
-38.89869000	0.45826590	0.46235540
-38.88589000	0.46720780	0.47132790
-38.87309000	0.48506120	0.48030030
-38.86029000	0.49400310	0.48930330
-38.84749000	0.50294510	0.50724820
-38.83469000	0.51185640	0.50724820
-38.82189000	0.51185640	0.51622060
-38.80909000	0.52970980	0.52522360
-38.79629000	0.52970980	0.53419600
-38.78349000	0.53865170	0.54316840
-38.77069000	0.54759360	0.54316840
-38.75789000	0.54759360	0.54316840
-38.74509000	0.55650500	0.55214090
-38.73229000	0.55650500	0.56114380
-38.71949000	0.55650500	0.56114380
-38.70669000	0.55650500	0.56114380
-38.69389000	0.56544700	0.56114380
-38.68109000	0.56544700	0.56114380
-38.66829000	0.55650500	0.56114380
-38.65549000	0.55650500	0.55214090
-38.64269000	0.54759360	0.55214090
-38.62989000	0.54759360	0.54316840
-38.61709000	0.54759360	0.54316840
-38.60429000	0.53865170	0.54316840
-38.59149000	0.53865170	0.52522360
-38.57869000	0.52970980	0.52522360
-38.56589000	0.52079840	0.51622060
-38.55309000	0.51185640	0.50724820
-38.54029000	0.50294510	0.49827570
-38.52749000	0.49400310	0.48930330
-38.51469000	0.48506120	0.48030030
-38.50189000	0.46720780	0.47132790
-38.48909000	0.45826590	0.45338300
-38.47629000	0.44935450	0.44438000
-38.46349000	0.43150120	0.42643510
-38.45069000	0.42255930	0.41746270
-38.43789000	0.40470590	0.39948730
-38.42509000	0.39576400	0.39051490
-38.41229000	0.37791070	0.38154240
-38.39949000	0.36005740	0.36356700
-38.38669000	0.35111550	0.34562210
-38.37389000	0.33326210	0.32764670
-38.36109000	0.31537830	0.31867430
-38.34829000	0.29752500	0.30069890
-38.33549000	0.27967160	0.28275400
-38.32269000	0.26181830	0.26477860
-38.30989000	0.24393450	0.24683370
-38.29709000	0.22608110	0.22885830
-38.28429000	0.21716970	0.21091340
-38.27149000	0.19928590	0.19293800
-38.25869000	0.18143250	0.17499310
-38.24589000	0.15463730	0.15701770
-38.23309000	0.13678400	0.13907290
-38.22029000	0.11893060	0.12109740
-38.20749000	0.10104680	0.10315260
-38.19469000	0.07428205	0.07620472
-38.18189000	0.05642872	0.05825983
-38.16909000	0.03857540	0.04028443
-38.15629000	0.02072207	0.02233955
-38.14349000	0.00283822	0.00439467
-38.13069000	-0.01501511	-0.01358074
-38.11789000	-0.03286843	-0.04049806
-38.10509000	-0.05966369	-0.05847346
-38.09229000	-0.07751702	-0.08542131
-38.07949000	-0.10431230	-0.10336620
-38.06669000	-0.12216560	-0.12134160
-38.05389000	-0.14004940	-0.13928650
-38.04109000	-0.15790280	-0.15726190
-38.02829000	-0.17575610	-0.17520680
-38.01549000	-0.20255130	-0.19318220
-38.00269000	-0.21149330	-0.21112700
-37.98989000	-0.23825800	-0.22910240
-37.97709000	-0.25614180	-0.24704730
-37.96429000	-0.27399520	-0.27399520
-37.95149000	-0.30079040	-0.29194010
-37.93869000	-0.31864370	-0.30991550
-37.92589000	-0.32758570	-0.33686330
-37.91309000	-0.34543900	-0.35480820
-37.90029000	-0.37223430	-0.37278360
-37.88749000	-0.38114570	-0.38175600
-37.87469000	-0.39902950	-0.39970090
-37.86189000	-0.41688280	-0.41767630
-37.84909000	-0.43473620	-0.43562120
-37.83629000	-0.44367810	-0.44462420
-37.82349000	-0.46153140	-0.46256910
-37.81069000	-0.47938480	-0.48054440
-37.79789000	-0.49726860	-0.49848930
-37.78509000	-0.51512190	-0.50746180
-37.77229000	-0.52403330	-0.51646470
-37.75949000	-0.53297530	-0.53440960
-37.74669000	-0.55082860	-0.54338200
-37.73389000	-0.55977050	-0.55238500
-37.72109000	-0.56871240	-0.56135740
-37.70829000	-0.57762380	-0.57930240
-37.69549000	-0.58656570	-0.58830530
-37.68269000	-0.59547720	-0.59727780
-37.66989000	-0.60441910	-0.60625020
-37.65709000	-0.61336100	-0.60625020
-37.64429000	-0.61336100	-0.61522260
-37.63149000	-0.62227240	-0.62422560
-37.61869000	-0.63121430	-0.62422560
-37.60589000	-0.63121430	-0.63319800
-37.59309000	-0.64015630	-0.63319800
-37.58029000	-0.64015630	-0.64217050
-37.56749000	-0.64015630	-0.64217050
-37.55469000	-0.64015630	-0.64217050
-37.54189000	-0.64015630	-0.64217050
-37.52909000	-0.64015630	-0.64217050
-37.51629000	-0.64015630	-0.64217050
-37.50349000	-0.64015630	-0.64217050
-37.49069000	-0.64015630	-0.64217050
-37.47789000	-0.64015630	-0.63319800
-37.46509000	-0.63121430	-0.63319800
-37.45229000	-0.63121430	-0.62422560
-37.43949000	-0.62227240	-0.62422560
-37.42669000	-0.61336100	-0.61522260
-37.41389000	-0.60441910	-0.60625020
-37.40109000	-0.60441910	-0.59727780
-37.38829000	-0.59547720	-0.58830530
-37.37549000	-0.58656570	-0.58830530
-37.36269000	-0.56871240	-0.57032990
-37.34989000	-0.56871240	-0.56135740
-37.33709000	-0.55082860	-0.55238500
-37.32429000	-0.54191710	-0.54338200
-37.31149000	-0.53297530	-0.52543720
-37.29869000	-0.51512190	-0.51646470
-37.28589000	-0.50618000	-0.49848930
-37.27309000	-0.48832670	-0.48951690
-37.26029000	-0.47938480	-0.47154150
-37.24749000	-0.46153140	-0.45359660
-37.23469000	-0.44367810	-0.44462420
-37.22189000	-0.42582480	-0.42664880
-37.20909000	-0.41688280	-0.40870390
-37.19629000	-0.39902950	-0.39970090
-37.18349000	-0.37223430	-0.37278360
-37.17069000	-0.36329230	-0.35480820
-37.15789000	-0.34543900	-0.34583570
-37.14509000	-0.32758570	-0.32786040
-37.13229000	-0.30970180	-0.30991550
-37.11949000	-0.29184850	-0.29194010
-37.10669000	-0.27399520	-0.26502270
-37.09389000	-0.25614180	-0.25601980
-37.08109000	-0.23825800	-0.22910240
-37.06829000	-0.22040470	-0.21112700
-37.05549000	-0.19360940	-0.19318220
-37.04269000	-0.17575610	-0.17520680
-37.02989000	-0.15790280	-0.15726190
-37.01709000	-0.14004940	-0.13928650
-37.00429000	-0.12216560	-0.12134160
-36.99149000	-0.10431230	-0.10336620
-36.97869000	-0.07751702	-0.07641835
-36.96589000	-0.05966369	-0.05847346
-36.95309000	-0.03286843	-0.04049806
-36.94029000	-0.02392651	-0.01358074
-36.92749000	0.00283822	0.00439467
-36.91469000	0.02072207	0.02233955
-36.90189000	0.03857540	0.04028443
-36.88909000	0.06537065	0.05825983
-36.87629000	0.08319346	0.07620472
-36.86349000	0.10104680	0.10315260
-36.85069000	0.11893060	0.12109740
-36.83789000	0.14572590	0.14804530
-36.82509000	0.15463730	0.15701770
-36.81229000	0.18143250	0.17499310
-36.79949000	0.19928590	0.19293800
-36.78669000	0.21716970	0.21091340
-36.77389000	0.23502300	0.23786130
-36.76109000	0.25287640	0.25580610
-36.74829000	0.27072970	0.26477860
-36.73549000	0.28861360	0.29172640
-36.72269000	0.30646690	0.30069890
-36.70989000	0.32432020	0.31867430
-36.69709000	0.34217350	0.33661920
-36.68429000	0.35111550	0.35459460
-36.67149000	0.36896880	0.36356700
-36.65869000	0.38682210	0.38154240
-36.64589000	0.39576400	0.39948730
-36.63309000	0.41361740	0.41746270
-36.62029000	0.43150120	0.42643510
-36.60749000	0.44041260	0.43540760
-36.59469000	0.45826590	0.45338300
-36.58189000	0.46720780	0.47132790
-36.56909000	0.47614980	0.48030030
-36.55629000	0.49400310	0.48930330
-36.54349000	0.50294510	0.49827570
-36.53069000	0.51185640	0.50724820
-36.51789000	0.51185640	0.50724820
-36.50509000	0.52079840	0.52522360
-36.49229000	0.53865170	0.52522360
-36.47949000	0.53865170	0.53419600
-36.46669000	0.54759360	0.54316840
-36.45389000	0.54759360	0.54316840
-36.44109000	0.55650500	0.55214090
-36.42829000	0.57438890	0.57011630
-36.41549000	0.55650500	0.55214090
-36.40269000	0.55650500	0.56114380
-36.38989000	0.56544700	0.56114380
-36.37709000	0.56544700	0.55214090
-36.36429000	0.55650500	0.55214090
-36.35149000	0.55650500	0.56114380
-36.33869000	0.55650500	0.55214090
-36.32589000	0.54759360	0.55214090
-36.31309000	0.54759360	0.54316840
-36.30029000	0.53865170	0.54316840
-36.28749000	0.53865170	0.53419600
-36.27469000	0.52970980	0.52522360
-36.26189000	0.52079840	0.51622060
-36.24909000	0.51185640	0.50724820
-36.23629000	0.50294510	0.50724820
-36.22349000	0.49400310	0.48930330
-36.21069000	0.48506120	0.48930330
-36.19789000	0.46720780	0.47132790
-36.18509000	0.46720780	0.46235540
-36.17229000	0.44935450	0.45338300
-36.15949000	0.44041260	0.43540760
-36.14669000	0.42255930	0.42643510
-36.13389000	0.41361740	0.40845970
-36.12109000	0.39576400	0.39051490
-36.10829000	0.38682210	0.38154240
-36.09549000	0.36005740	0.36356700
-36.08269000	0.35111550	0.34562210
-36.06989000	0.33326210	0.33661920
-36.05709000	0.32432020	0.31867430
-36.04429000	0.30646690	0.30069890
-36.03149000	0.28861360	0.28275400
-36.01869000	0.27072970	0.26477860
-36.00589000	0.25287640	0.25580610
-35.99309000	0.23502300	0.23786130
-35.98029000	0.21716970	0.21091340
-35.96749000	0.19928590	0.20194100
-35.95469000	0.18143250	0.17499310
-35.94189000	0.16357920	0.16602070
-35.92909000	0.14572590	0.13907290
-35.91629000	0.12784200	0.12109740
-35.90349000	0.10998870	0.10315260
-35.89069000	0.08319346	0.08517716
-35.87789000	0.06537065	0.06723227
-35.86509000	0.03857540	0.04925688
-35.85229000	0.02963347	0.02233955
-35.83949000	0.01178014	0.00439467
-35.82669000	-0.01501511	-0.01358074
-35.81389000	-0.03286843	-0.03152562
-35.80109000	-0.05072176	-0.04950102
-35.78829000	-0.06860561	-0.06744590
-35.77549000	-0.09537034	-0.09439375
-35.76269000	-0.11325420	-0.11233860
-35.74989000	-0.14004940	-0.13928650
-35.73709000	-0.14896080	-0.15726190
-35.72429000	-0.17575610	-0.17520680
-35.71149000	-0.19360940	-0.19318220
-35.69869000	-0.21149330	-0.21112700
-35.68589000	-0.22934660	-0.22910240
-35.67309000	-0.24719990	-0.24704730
-35.66029000	-0.26505320	-0.26502270
-35.64749000	-0.28293710	-0.28296760
-35.63469000	-0.30970180	-0.30991550
-35.62189000	-0.32758570	-0.31888790
-35.60909000	-0.34543900	-0.33686330
-35.59629000	-0.35438090	-0.35480820
-35.58349000	-0.37223430	-0.37278360
-35.57069000	-0.39902950	-0.39970090
-35.55789000	-0.41688280	-0.40870390
-35.54509000	-0.43473620	-0.42664880
-35.53229000	-0.44367810	-0.44462420
-35.51949000	-0.46153140	-0.46256910
-35.50669000	-0.47938480	-0.47154150
-35.49389000	-0.49726860	-0.49848930
-35.48109000	-0.50618000	-0.50746180
-35.46829000	-0.51512190	-0.51646470
-35.45549000	-0.53297530	-0.53440960
-35.44269000	-0.55082860	-0.54338200
-35.42989000	-0.55082860	-0.55238500
-35.41709000	-0.56871240	-0.56135740
-35.40429000	-0.57762380	-0.57032990
-35.39149000	-0.58656570	-0.57930240
-35.37869000	-0.59547720	-0.58830530
-35.36589000	-0.60441910	-0.60625020
-35.35309000	-0.60441910	-0.60625020
-35.34029000	-0.61336100	-0.61522260
-35.32749000	-0.62227240	-0.62422560
-35.31469000	-0.62227240	-0.62422560
-35.30189000	-0.64015630	-0.63319800
-35.28909000	-0.64015630	-0.63319800
-35.27629000	-0.64015630	-0.64217050
-35.26349000	-0.64015630	-0.64217050
-35.25069000	-0.64015630	-0.64217050
-35.23789000	-0.64015630	-0.64217050
-35.22509000	-0.64015630	-0.64217050
-35.21229000	-0.64015630	-0.64217050
-35.19949000	-0.64015630	-0.64217050
-35.18669000	-0.64015630	-0.64217050
-35.17389000	-0.64015630	-0.63319800
-35.16109000	-0.64015630	-0.63319800
-35.14829000	-0.63121430	-0.63319800
-35.13549000	-0.63121430	-0.62422560
-35.12269000	-0.62227240	-0.61522260
-35.10989000	-0.61336100	-0.60625020
-35.09709000	-0.60441910	-0.60625020
-35.08429000	-0.60441910	-0.59727780
-35.07149000	-0.58656570	-0.58830530
-35.05869000	-0.57762380	-0.57032990
-35.04589000	-0.56871240	-0.57032990
-35.03309000	-0.55977050	-0.55238500
-35.02029000	-0.54191710	-0.54338200
-35.00749000	-0.53297530	-0.53440960
-34.99469000	-0.52403330	-0.51646470
-34.98189000	-0.50618000	-0.50746180
-34.96909000	-0.48832670	-0.48951690
-34.95629000	-0.47938480	-0.48054440
-34.94349000	-0.46153140	-0.46256910
-34.93069000	-0.44367810	-0.44462420
-34.91789000	-0.43473620	-0.42664880
-34.90509000	-0.41688280	-0.41767630
-34.89229000	-0.39902950	-0.39970090
-34.87949000	-0.38114570	-0.38175600
-34.86669000	-0.36329230	-0.36378060
-34.85389000	-0.35438090	-0.35480820
-34.84109000	-0.33649710	-0.33686330
-34.82829000	-0.31864370	-0.30991550
-34.81549000	-0.30079040	-0.30094300
-34.80269000	-0.28293710	-0.27399520
-34.78989000	-0.26505320	-0.25601980
-34.77709000	-0.23825800	-0.23807490
-34.76429000	-0.22934660	-0.22009950
-34.75149000	-0.20255130	-0.20215460
-34.73869000	-0.18469800	-0.18417920
-34.72589000	-0.16681420	-0.16623430
-34.71309000	-0.14896080	-0.13928650
-34.70029000	-0.13110750	-0.12134160
-34.68749000	-0.10431230	-0.11233860
-34.67469000	-0.08645894	-0.08542131
-34.66189000	-0.06860561	-0.06744590
-34.64909000	-0.04181036	-0.04950102
-34.63629000	-0.02392651	-0.03152562
-34.62349000	-0.00607318	-0.01358074
-34.61069000	0.01178014	0.01336711
-34.59789000	0.02963347	0.03131199
-34.58509000	0.05642872	0.05825983
-34.57229000	0.07428205	0.07620472
-34.55949000	0.09213538	0.09418012
-34.54669000	0.10998870	0.11212500
-34.53389000	0.12784200	0.13010040
-34.52109000	0.14572590	0.14804530
-34.50829000	0.17249060	0.16602070
-34.49549000	0.19037450	0.18396560
-34.48269000	0.21716970	0.21091340
-34.46989000	0.22608110	0.22885830
-34.45709000	0.25287640	0.24683370
-34.44429000	0.26181830	0.26477860
-34.43149000	0.27967160	0.28275400
-34.41869000	0.29752500	0.30069890
-34.40589000	0.31537830	0.30970180
-34.39309000	0.33326210	0.32764670
-34.38029000	0.35111550	0.34562210
-34.36749000	0.36005740	0.36356700
-34.35469000	0.37791070	0.38154240
-34.34189000	0.39576400	0.39051490
-34.32909000	0.41361740	0.40845970
-34.31629000	0.42255930	0.42643510
-34.30349000	0.44041260	0.43540760
-34.29069000	0.44935450	0.45338300
-34.27789000	0.46720780	0.46235540
-34.26509000	0.47614980	0.47132790
-34.25229000	0.48506120	0.48030030
-34.23949000	0.50294510	0.49827570
-34.22669000	0.50294510	0.49827570
-34.21389000	0.51185640	0.50724820
-34.20109000	0.52079840	0.51622060
-34.18829000	0.52970980	0.52522360
-34.17549000	0.53865170	0.53419600
-34.16269000	0.53865170	0.54316840
-34.14989000	0.54759360	0.55214090
-34.13709000	0.54759360	0.55214090
-34.12429000	0.55650500	0.55214090
-34.11149000	0.55650500	0.56114380
-34.09869000	0.55650500	0.56114380
-34.08589000	0.55650500	0.56114380
-34.07309000	0.55650500	0.56114380
